Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,9FqARW7dwB,Hyper-Connections,Defa Zhu; Hongzhi Huang; Zihao Huang; Yutao Zeng; Yunyao Mao,2025,ICLR 2025,main,Poster,"foundation or frontier models, including LLMs",Network Architecture;Residual Connections;LLMs;Pre-training,0,1.000,0.628,,https://iclr.cc/virtual/2025/poster/30709,https://openreview.net/pdf?id=9FqARW7dwB,offline_iclr,,"We present hyper-connections, a simple yet effective method that can serve as an alternative to residual connections. This approach specifically addresses common drawbacks observed in residual connection variants, such as the seesaw effect between gradient vanishing and representation collapse. Theo"
2,A5AejTTloS,Value-Alignment via Safe Semantic Manifold-Constrained Latent Diffusion,,2026,ICLR 2026,main,Active,"alignment, fairness, safety, privacy, and societal considerations",value alignment; diffusion model; Manifold-Constrained,0,0.728,0.434,,https://openreview.net/forum?id=A5AejTTloS,,offline_iclr,,"LLM-based detoxification often shifts explicit toxicity into subtler forms: profanities vanish while harm persists through insinuations, stereotypes, microaggressions, and subtly discriminatory framing. We reformulate detoxification from a value-alignment perspective as a multi-principle constrained"
3,xxY8d4rnSb,ManiPose: Manifold-Constrained Multi-Hypothesis 3D Human Pose Estimation,Cédric Rommel; Victor Letzelter; Nermin Samet; Renaud Marlet; Matthieu Cord,2024,NIPS 2024,main,Poster,machine_vision,human pose estimation;depth ambiguity;multiple choice learning,0,0.724,0.390,,https://neurips.cc/virtual/2024/poster/93050,https://openreview.net/pdf?id=xxY8d4rnSb,offline_nips,,"We propose ManiPose, a manifold-constrained multi-hypothesis model for human-pose 2D-to-3D lifting. We provide theoretical and empirical evidence that, due to the depth ambiguity inherent to monocular 3D human pose estimation, traditional regression models suffer from pose-topology consistency issue"
4,VMV8gefvq8,MCNC: Manifold-Constrained Reparameterization for Neural Compression,Chayne Thrash; Reed Andreas; Ali Abbasi; Parsa Nooralinejad; Soroush Abbasi Koohpayegani,2025,ICLR 2025,main,Poster,"other topics in machine learning (i.e., none of the above)",Model Compression;LoRA;PEFT;Transformers;ViT,0,0.682,0.400,,https://iclr.cc/virtual/2025/poster/29420,https://openreview.net/pdf?id=VMV8gefvq8,offline_iclr,,"The outstanding performance of large foundational models across diverse tasks,
from computer vision to speech and natural language processing, has significantly
increased their demand. However, storing and transmitting these models poses
significant challenges due to their massive size (e.g., 750GB "
5,UTNZKl5BUc,Gradual Domain Adaptation via Manifold-Constrained Distributionally Robust Optimization,seyed amir hossein saberi; Amir Najafi; Amin Behjati; Ala Emrani; Yasaman Zolfimoselo,2024,NIPS 2024,main,Poster,learning_theory,Gradual Domain Adaptation;Distributionally Robust Optimization;Generalization Bound;Error Propagation Characterization,0,0.676,0.379,,https://neurips.cc/virtual/2024/poster/94967,https://openreview.net/pdf?id=UTNZKl5BUc,offline_nips,,"The aim of this paper is to address the challenge of gradual domain adaptation within a class of manifold-constrained data distributions. In particular, we consider a sequence of $T\ge2$ data distributions $P_1,\ldots,P_T$ undergoing a gradual shift, where each pair of consecutive measures $P_i,P_{i"
6,32385,Derivative-Free Diffusion Manifold-Constrained Gradient for Unified XAI,Won Jun Kim; Hyungjin Chung; Jaemin Kim; Sangmin Lee; Byeongsu Sim,2025,CVPR 2025,main,Poster,,,0,0.665,0.397,,https://cvpr.thecvf.com/virtual/2025/poster/32385,https://openaccess.thecvf.com/content/CVPR2025/papers/Kim_Derivative-Free_Diffusion_Manifold-Constrained_Gradient_for_Unified_XAI_CVPR_2025_paper.pdf,offline_cvpr,,"Gradient-based methods are a prototypical family of ""explainability for AI"" (XAI) techniques, especially for image-based models. However, they (1) require white-box access to models, (2) are vulnerable to adversarial attacks, and (3) produce attributions that lie off the image manifold, leading to e"
7,ECc2td0LCZ,Manifold-Constrained Gaussian Process Inference for One-shot Learning of Unknown Ordinary Differential Equations,,2026,ICLR 2026,main,Active,"applications to physical sciences (physics, chemistry, biology, etc.)",Gaussian Process;ODE learning,0,0.642,0.403,,https://openreview.net/forum?id=ECc2td0LCZ,,offline_iclr,,"Learning unknown ordinary differential equations (ODEs) from a single trajectory of scarce, noisy data is challenging, especially with partial observability. We introduce MAGI-X, an integration-free framework that couples a neural vector field with a Gaussian process prior over trajectories and enfo"
8,E77uvbOTtp,CFG++: Manifold-constrained Classifier Free Guidance for Diffusion Models,Hyungjin Chung; Jeongsol Kim; Geon Yeong Park; Hyelin Nam; Jong Chul Ye,2025,ICLR 2025,main,Poster,generative models,Diffusion models;Manifold;Classifier-free guidance,0,0.604,0.369,,https://iclr.cc/virtual/2025/poster/30421,https://openreview.net/pdf?id=E77uvbOTtp,offline_iclr,,"Classifier-free guidance (CFG) is a fundamental tool in modern diffusion models for text-guided generation. Although effective, CFG has notable drawbacks. For instance, DDIM with CFG lacks invertibility, complicating image editing; furthermore, high guidance scales, essential for high-quality output"
9,2022.acl-long.486,STEMM: Self-learning with Speech-text Manifold Mixup for Speech Translation,Qingkai Fang; Rong Ye; Lei Li; Yang Feng; Mingxuan Wang,2022,ACL 2022,main,Long,,,0,0.535,0.287,,https://aclanthology.org/2022.acl-long.486/,https://aclanthology.org/2022.acl-long.486.pdf,offline_acl,,"How to learn a better speech representation for end-to-end speech-to-text translation (ST) with limited labeled data? Existing techniques often attempt to transfer powerful machine translation (MT) capabilities to ST, but neglect the representation discrepancy across modalities. In this paper, we pr"
10,paper413,Neural Architecture Search of SPD Manifold Networks,Rhea Sanjay Sukthanker; Zhiwu Huang; Suryansh Kumar; Erik Goron Endsjo; Yan Wu,2021,IJCAI 2021,main,Poster,Machine Learning,Machine Learning: Classification; Machine Learning: Deep Learning; Machine Learning Applications: Networks,0,0.511,0.259,,https://www.ijcai.org/proceedings/2021/413,https://www.ijcai.org/proceedings/2021/0413.pdf,offline_ijcai,,"In this paper, we propose a new neural architecture search (NAS) problem of Symmetric Positive Definite (SPD) manifold networks, aiming to automate the design of SPD neural architectures. To address this problem, we first introduce a geometrically rich and diverse SPD neural architecture search spac"
