Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,2024.emnlp-main.764,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",Md Tahmid Rahman Laskar; Sawsan Alqahtani; M Saiful Bari; Mizanur Rahman; Mohammad Abdullah Matin Khan,2024,EMNLP 2024,main,Main,,,0,24.657,0.000,,https://aclanthology.org/2024.emnlp-main.764/,https://aclanthology.org/2024.emnlp-main.764.pdf,offline_emnlp,,"Large Language Models (LLMs) have recently gained significant attention due to their remarkable capabilities in performing diverse tasks across various domains. However, a thorough evaluation of these models is crucial before deploying them in real-world applications to ensure they produce reliable "
2,paper757,Text Transformations in Contrastive Self-Supervised Learning: A Review,Amrita Bhattacharjee; Mansooreh Karami; Huan Liu,2022,IJCAI 2022,Survey Track,Poster,,Survey Track: -; Survey Track: Natural Language Processing; Survey Track: Machine Learning; Survey Track: Data Mining,0,22.347,0.000,,https://www.ijcai.org/proceedings/2022/757,https://www.ijcai.org/proceedings/2022/0757.pdf,offline_ijcai,,"Contrastive self-supervised learning has become a prominent technique in representation learning. The main step in these methods is to contrast semantically similar and dissimilar pairs of samples. However, in the domain of Natural Language Processing (NLP), the augmentation methods used in creating"
3,2025.acl-long.256,Knowledge Boundary of Large Language Models: A Survey,Moxin Li; Yong Zhao; Wenxuan Zhang; Shuaiyi Li; Wenya Xie,2025,ACL 2025,main,Long,,,0,21.315,0.000,,https://aclanthology.org/2025.acl-long.256/,https://aclanthology.org/2025.acl-long.256.pdf,offline_acl,,"Although large language models (LLMs) store vast amount of knowledge in their parameters, they still have limitations in the memorization and utilization of certain knowledge, leading to undesired behaviors such as generating untruthful and inaccurate responses. This highlights the critical need to "
4,2024.emnlp-main.646,Puzzle Solving using Reasoning of Large Language Models: A Survey,Panagiotis Giadikiaroglou; Maria Lymperaiou; Giorgos Filandrianos; Giorgos Stamou,2024,EMNLP 2024,main,Main,,,0,20.616,0.000,,https://aclanthology.org/2024.emnlp-main.646/,https://aclanthology.org/2024.emnlp-main.646.pdf,offline_emnlp,,"Exploring the capabilities of Large Language Models (LLMs) in puzzle solving unveils critical insights into their potential and challenges in AI, marking a significant step towards understanding their applicability in complex reasoning tasks. This survey leverages a unique taxonomy—dividing puzzles "
5,paper784,A Survey of Risk-Aware Multi-Armed Bandits,Vincent Y. F. Tan; Prashanth L.A.; Krishna Jagannathan,2022,IJCAI 2022,Survey Track,Poster,,Survey Track: -; Survey Track: Machine Learning; Survey Track: Constraint Satisfaction and Optimization; Survey Track: Uncertainty in AI,0,20.024,0.000,,https://www.ijcai.org/proceedings/2022/784,https://www.ijcai.org/proceedings/2022/0784.pdf,offline_ijcai,,"In several applications such as clinical trials and financial portfolio optimization, the expected value (or the average reward) does not satisfactorily capture the merits of a drug or a portfolio. In such applications, risk plays a crucial role, and a risk-aware performance measure is preferable, s"
6,h6CQPEYAVp,A Unified Perspective and Review on Tree Search for LLMs Test-Time Scaling,,2026,ICLR 2026,main,Active,"applications to computer vision, audio, language, and other modalities",Test time scaling;MCTS;LLM,0,19.908,0.000,,https://openreview.net/forum?id=h6CQPEYAVp,,offline_iclr,,"As the scaling of large language models (LLMs) during training reaches diminishing returns due to increased resource requirements and limited data availability, focus has shifted toward scalable test-time algorithms. Chain-of-Thought (CoT) reasoning, which enables intermediate reasoning steps in tex"
7,2024.emnlp-main.767,Related Work and Citation Text Generation: A Survey,Xiangci Li; Jessica Ouyang,2024,EMNLP 2024,main,Main,,,0,19.448,0.000,,https://aclanthology.org/2024.emnlp-main.767/,https://aclanthology.org/2024.emnlp-main.767.pdf,offline_emnlp,,"To convince readers of the novelty of their research paper, authors must perform a literature review and compose a coherent story that connects and relates prior works to the current work. This challenging nature of literature review writing makes automatic related work generation (RWG) academically"
8,2024.emnlp-main.54,Large Language Models for Data Annotation and Synthesis: A Survey,Zhen Tan; Dawei Li; Song Wang; Alimohammad Beigi; Bohan Jiang,2024,EMNLP 2024,main,Main,,,0,19.412,0.000,,https://aclanthology.org/2024.emnlp-main.54/,https://aclanthology.org/2024.emnlp-main.54.pdf,offline_emnlp,,"Data annotation and synthesis generally refers to the labeling or generating of raw data with relevant information, which could be used for improving the efficacy of machine learning models. The process, however, is labor-intensive and costly. The emergence of advanced Large Language Models (LLMs), "
9,Itnbse9MMW,An Integrative Survey on Mental Health Conversational Agents to Bridge Computer Science and Medical Perspectives,Young Min Cho; Sunny Rai; Lyle Ungar; João Sedoc; Sharath Chandra Guntuku,2023,EMNLP 2023,main,Long Main,,Conversational Agent;Chatbot;Mental health,0,19.335,0.000,,https://openreview.net/forum?id=Itnbse9MMW,,offline_emnlp,,"Mental health conversational agents (a.k.a. chatbots) are widely studied for their potential to offer accessible support to those experiencing mental health challenges. Previous surveys on the topic primarily consider papers published in either computer science or medicine, leading to a divide in un"
10,paper602,Bayesian Nonparametric Space Partitions: A Survey,Xuhui Fan; Bin Li; Ling Luo; Scott A. Sisson,2021,IJCAI 2021,Survey Track,Poster,,Machine learning: General,0,19.208,0.000,,https://www.ijcai.org/proceedings/2021/602,https://www.ijcai.org/proceedings/2021/0602.pdf,offline_ijcai,,"Bayesian nonparametric space partition (BNSP) models provide a variety of strategies for partitioning a D-dimensional space into a set of blocks, such that
the data within the same block share certain kinds of homogeneity. BNSP models are applicable to many areas, including regression/classificatio"
11,paper597,Knowledge-aware Zero-Shot Learning: Survey and Perspective,Jiaoyan Chen; Yuxia Geng; Zhuo Chen; Ian Horrocks; Jeff Z. Pan,2021,IJCAI 2021,Survey Track,Poster,,Knowledge representation and reasoning: General; Machine learning: General; Multidisciplinary topics and applications: General,0,19.116,0.000,,https://www.ijcai.org/proceedings/2021/597,https://www.ijcai.org/proceedings/2021/0597.pdf,offline_ijcai,,"Zero-shot learning (ZSL) which aims at predicting classes that have never appeared during the training using external knowledge (a.k.a. side information) has been widely investigated. In this paper we present a literature review towards ZSL in the perspective of external knowledge, where we categori"
12,KpZkR11SjD,TravelReasoner: Reasoning-Augmented Travel Survey Simulations with Large Reasoning Models,Peijie Liu; Fengli Xu; Yong Li,2026,ICLR 2026,main,Withdraw,"applications to computer vision, audio, language, and other modalities",Travel Surveys Simulation;Large Langange Models;LLM Reasoning;LLM Application,0,19.002,0.000,,https://openreview.net/forum?id=KpZkR11SjD,,offline_iclr,,"Travel survey plays a central role in a wide range of applications, such as urban planning and traffic management. Large language models (LLMs) have recently demonstrated huge potential in simulating human behaviours. However, previous works in travel survey simulation research have primarily focuse"
13,2024.findings-acl.245,A Survey on Modelling Morality for Text Analysis,Ines Reinig; Maria Becker; Ines Rehbein; Simone Ponzetto,2024,ACL 2024,main,Findings,,,0,18.674,0.000,,https://aclanthology.org/2024.findings-acl.245/,https://aclanthology.org/2024.findings-acl.245.pdf,offline_acl,,"In this survey, we provide a systematic review of recent work on modelling morality in text, an area of research that has garnered increasing attention in recent years. Our survey is motivated by the importance of modelling decisions on the created resources, the models trained on these resources an"
14,paper771,Neural Re-ranking in Multi-stage Recommender Systems: A Review,Weiwen Liu; Yunjia Xi; Jiarui Qin; Fei Sun; Bo Chen,2022,IJCAI 2022,Survey Track,Poster,,Survey Track: -,0,18.434,0.000,,https://www.ijcai.org/proceedings/2022/771,https://www.ijcai.org/proceedings/2022/0771.pdf,offline_ijcai,,"As the final stage of the multi-stage recommender system (MRS), re-ranking directly affects users’ experience and satisfaction by rearranging the input ranking lists, and thereby plays a critical role in MRS. With the advances in deep learning, neural re-ranking has become a trending topic and been "
15,2025.findings-acl.385,A Survey of Large Language Models in Psychotherapy: Current Landscape and Future Directions,Hongbin Na; Yining Hua; Zimu Wang; Tao Shen; Beibei Yu,2025,ACL 2025,main,finding,,,0,18.389,0.000,,https://aclanthology.org/2025.findings-acl.385/,https://aclanthology.org/2025.findings-acl.385.pdf,offline_acl,,"Mental health is increasingly critical in contemporary healthcare, with psychotherapy demanding dynamic, context-sensitive interactions that traditional NLP methods struggle to capture. Large Language Models (LLMs) offer significant potential for addressing this gap due to their ability to handle ex"
