Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,2025.findings-naacl.75,The Promises and Pitfalls of LLM Annotations in Dataset Labeling: a Case Study on Media Bias Detection,Tomáš Horych; Christoph Mandl; Terry Ruas; Andre Greiner-Petter; Bela Gipp,2025,NAACL 2025,main,Findings,,,0,1.000,0.824,,https://aclanthology.org/2025.findings-naacl.75/,https://aclanthology.org/2025.findings-naacl.75.pdf,offline_naacl,,"High annotation costs from hiring or crowdsourcing complicate the creation of large, high-quality datasets needed for training reliable text classifiers. Recent research suggests using Large Language Models (LLMs) to automate the annotation process, reducing these costs while maintaining data qualit"
2,2025.coling-main.709,Investigating Bias in LLM-Based Bias Detection: Disparities between LLMs and Human Perception,Luyang Lin; Lingzhi Wang; Jinsong Guo; Kam-Fai Wong,2025,COLING 2025,main,Main,,,0,0.990,0.817,,https://aclanthology.org/2025.coling-main.709/,https://aclanthology.org/2025.coling-main.709.pdf,offline_coling,,"The pervasive spread of misinformation and disinformation in social media underscores the critical importance of detecting media bias. While robust Large Language Models (LLMs) have emerged as foundational tools for bias prediction, concerns about inherent biases within these models persist. In this"
3,2025.acl-long.1291,Multi-document Summarization through Multi-document Event Relation Graph Reasoning in LLMs: a case study in Framing Bias Mitigation,Yuanyuan Lei; Ruihong Huang,2025,ACL 2025,main,Long,,,0,0.955,0.804,,https://aclanthology.org/2025.acl-long.1291/,https://aclanthology.org/2025.acl-long.1291.pdf,offline_acl,,"Media outlets are becoming more partisan and polarized nowadays. Most previous work focused on detecting media bias. In this paper, we aim to mitigate media bias by generating a neutralized summary given multiple articles presenting different ideological views. Motivated by the critical role of even"
4,2025.naacl-long.128,Exploring Large Language Models for Effective Rumor Detection on Social Media,Yirong Zeng; Xiao Ding; Bibo Cai; Ting Liu; Bing Qin,2025,NAACL 2025,main,Long,,,0,0.884,0.794,,https://aclanthology.org/2025.naacl-long.128/,https://aclanthology.org/2025.naacl-long.128.pdf,offline_naacl,,"In this paper, we explore using Large Language Models (LLMs) for rumor detection on social media. It involves assessing the veracity of claims on social media based on social context (e.g., comments, propagation patterns). LLMs, despite their impressive capabilities in text-based reasoning tasks, st"
5,2025.acl-long.1215,PCoT: Persuasion-Augmented Chain of Thought for Detecting Fake News and Social Media Disinformation,Arkadiusz Modzelewski; Witold Sosnowski; Tiziano Labruna; Adam Wierzbicki; Giovanni Da San Martino,2025,ACL 2025,main,Long,,,0,0.912,0.784,,https://aclanthology.org/2025.acl-long.1215/,https://aclanthology.org/2025.acl-long.1215.pdf,offline_acl,,"Disinformation detection is a key aspect of media literacy. Psychological studies have shown that knowledge of persuasive fallacies helps individuals detect disinformation. Inspired by these findings, we experimented with large language models (LLMs) to test whether infusing persuasion knowledge enh"
6,2025.findings-acl.45,Profiling News Media for Factuality and Bias Using LLMs and the Fact-Checking Methodology of Human Experts,Zain Muhammad Mujahid; Dilshod Azizov; Maha Tufail Agro; Preslav Nakov,2025,ACL 2025,main,finding,,,0,0.855,0.777,,https://aclanthology.org/2025.findings-acl.45/,https://aclanthology.org/2025.findings-acl.45.pdf,offline_acl,,"In an age characterized by the proliferation of mis- and disinformation online, it is critical to empower readers to understand the content they are reading. Important efforts in this direction rely on manual or automatic fact-checking, which can be challenging for emerging claims with limited infor"
7,2025.acl-long.1120,Are We in the AI-Generated Text World Already? Quantifying and Monitoring AIGT on Social Media,Zhen Sun; Zongmin Zhang; Xinyue Shen; Ziyi Zhang; Yule Liu,2025,ACL 2025,main,Long,,,0,0.837,0.774,,https://aclanthology.org/2025.acl-long.1120/,https://aclanthology.org/2025.acl-long.1120.pdf,offline_acl,,"Social media platforms are experiencing a growing presence of AI-Generated Texts (AIGTs). However, the misuse of AIGTs could have profound implications for public opinion, such as spreading misinformation and manipulating narratives. Despite its importance, it remains unclear how prevalent AIGTs are"
8,2025.findings-acl.477,Narrative Media Framing in Political Discourse,Yulia Otmakhova; Lea Frermann,2025,ACL 2025,main,finding,,,0,0.917,0.768,,https://aclanthology.org/2025.findings-acl.477/,https://aclanthology.org/2025.findings-acl.477.pdf,offline_acl,,"Narrative frames are a powerful way of conceptualizing and communicating complex, controversial ideas, however automated frame analysis to date has mostly overlooked this framing device. In this paper, we connect elements of narrativity with fundamental aspects of framing, and present a framework wh"
9,2025.acl-long.783,CrisisTS: Coupling Social Media Textual Data and Meteorological Time Series for Urgency Classification,Romain Meunier; Farah Benamara; Véronique Moriceau; Zhongzheng Qiao; Savitha Ramasamy,2025,ACL 2025,main,Long,,,0,0.853,0.768,,https://aclanthology.org/2025.acl-long.783/,https://aclanthology.org/2025.acl-long.783.pdf,offline_acl,,"This paper proposes CrisisTS, the first multimodal and multilingual dataset for urgency classification composed of benchmark crisis datasets from French and English social media about various expected (e.g., flood, storm) and sudden (e.g., earthquakes, explosions) crises that have been mapped with o"
10,2025.coling-main.739,ManiTweet: A New Benchmark for Identifying Manipulation of News on Social Media,Kung-Hsiang Huang; Hou Pong Chan; Kathleen McKeown; Heng Ji,2025,COLING 2025,main,Main,,,0,0.824,0.766,,https://aclanthology.org/2025.coling-main.739/,https://aclanthology.org/2025.coling-main.739.pdf,offline_coling,,"Considerable advancements have been made to tackle the misrepresentation of information derived from reference articles in the domains of fact-checking and faithful summarization. However, an unaddressed aspect remains - the identification of social media posts that manipulate information within ass"
