Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,n577FC6CKk,SWE-PolyBench: A multi-language benchmark for repository level evaluation of coding agents,,2026,ICLR 2026,main,Active,datasets and benchmarks,coding agents;software engineering benchmark;multi-lingual,0,0.979,0.560,,https://openreview.net/forum?id=n577FC6CKk,,offline_iclr,,"Coding agents powered by large language models have shown impressive capabilities in software engineering tasks, but evaluating their performance across diverse programming languages and real-world scenarios remains challenging. We introduce SWE-PolyBench, a new multi-language benchmark for reposito"
2,0xpakqqTbe,RExBench: Can coding agents autonomously implement AI research extensions?,,2026,ICLR 2026,main,Active,datasets and benchmarks,research agents;LLM agents;AI for science;coding benchmark,0,0.966,0.529,,https://openreview.net/forum?id=0xpakqqTbe,,offline_iclr,,"Agents based on Large Language Models (LLMs) have shown promise for performing sophisticated software engineering tasks autonomously. In addition, there has been progress towards developing agents that can perform parts of the research pipeline in machine learning and the natural sciences. We argue "
3,1bUeVB3fov,How Do Coding Agents Spend Your Money? Analyzing and Predicting Token Consumptions in Agentic Coding Tasks,,2026,ICLR 2026,main,Active,"alignment, fairness, safety, privacy, and societal considerations",AI Agent;Coding Agent,0,1.000,0.524,,https://openreview.net/forum?id=1bUeVB3fov,,offline_iclr,,"AI agents offer substantial opportunities to boost human productivity across many settings. However, their use in complex workflows also drives rapid growth in LLM token consumption. When agents are deployed on tasks that can require millions of tokens, a natural question arises: where does token co"
4,JX9DE6colf,MLR-Bench: Evaluating AI Agents on Open-Ended Machine Learning Research,Hui Chen; Miao Xiong; Yujie Lu; Wei Han; Ailin Deng,2025,NIPS 2025,Datasets & Benchmarks,Poster,datasets_&_benchmarks_illustrating_deep_learning_scenarios,ai agents;machine learning research;benchmark,0,0.973,0.517,,https://openreview.net/forum?id=JX9DE6colf,,offline_nips,,"Recent advancements in AI agents have demonstrated their growing potential to drive and support scientific discovery. In this work, we introduce MLR-Bench, a comprehensive benchmark for evaluating AI agents on open-ended machine learning research. MLR-Bench includes three key components: (1) 201 res"
5,pUpzQZTvGY,Darwin Gödel Machine: Open-Ended Evolution of Self-Improving Agents,,2026,ICLR 2026,main,Active,"transfer learning, meta learning, and lifelong learning",Self-improving AI;Open-endedness,0,0.879,0.515,,https://openreview.net/forum?id=pUpzQZTvGY,,offline_iclr,,"Most of today's AI systems are constrained by human-designed, fixed architectures and cannot autonomously and continuously improve themselves. The scientific method, on the other hand, is a cumulative and open-ended system, where each innovation builds upon previous artifacts, enabling future discov"
6,T0EiEuhOOL,"Huxley-G\""odel Machine: Human-Level Coding Agent Development by an Approximation of the Optimal Self-Improving Machine",,2026,ICLR 2026,main,Active,"transfer learning, meta learning, and lifelong learning","Self-Improvement;Coding Agents;G\""odel Machine",0,0.904,0.507,,https://openreview.net/forum?id=T0EiEuhOOL,,offline_iclr,,"Recent studies operationalize self-improvement through coding agents that edit their own codebases, grow a tree of self-modifications through expansion strategies that favor higher software engineering benchmark performance, 
considering that this implies more promising subsequent self-modifications"
7,n8lAJLVdVN,Beyond Software Development: Continuous Integration with coding agents,,2026,ICLR 2026,main,Active,"infrastructure, software libraries, hardware, systems, etc.",Agentic system;software engineering,0,0.854,0.507,,https://openreview.net/forum?id=n8lAJLVdVN,,offline_iclr,,"Coding agents are popular aids for software development today. Starting from code completion mechanisms in GitHub co-pilot, they have evolved much beyond programming to be active aids for software development by managing and maintaining a code-base via issue resolution. 
Resolving software issues ta"
8,pKqt8psClA,HAI-Eval: Measuring Human-AI Synergy in Collaborative Coding,,2026,ICLR 2026,main,Active,datasets and benchmarks,Coding Benchmark;Developer Evaluation;Human-AI Collaboration;Coding Agent,0,0.863,0.503,,https://openreview.net/forum?id=pKqt8psClA,,offline_iclr,,"LLM-powered coding agents are reshaping the development paradigm. However, existing evaluation systems, neither traditional tests for humans nor benchmarks for LLMs, fail to capture this shift. They remain focused on well-defined algorithmic problems, which excludes problems where success depends on"
9,ZBOFr4ryBk,Shepherd: Pattern-Guided Trajectory Selection for Coding Agents on SWE-Bench,,2026,ICLR 2026,main,Active,"foundation or frontier models, including LLMs",LLMs;agents;agentic systems;OpenHands;SWE-bench;LLM-as-a-judge,0,0.783,0.501,,https://openreview.net/forum?id=ZBOFr4ryBk,,offline_iclr,,"Despite major improvements in LLM coding agents, their performance on complex software engineering tasks is still limited—leading models to solve only about half of the software engineering tasks in benchmarks like SWE-bench. This gap highlights the need to systematically understand why coding agent"
10,qaxf7q41aK,AgentDAM: Privacy Leakage Evaluation for Autonomous Web Agents,Arman Zharmagambetov; Chuan Guo; Ivan Evtimov; Maya Pavlova; Ruslan Salakhutdinov,2025,NIPS 2025,Datasets & Benchmarks,Poster,social_and_economic_aspects_of_datasets_and_benchmarks_in_machine_learning,Privacy Benchmark;AI agents;Privacy Leakages;Data Minimization,0,0.901,0.500,,https://openreview.net/forum?id=qaxf7q41aK,,offline_nips,,"Autonomous AI agents that can follow instructions and perform complex multi-step tasks have tremendous potential to boost human productivity. However, to perform many of these tasks, the agents need access to personal information from their users, raising the question of whether they are capable of "
