Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,7ruA2rXG42,JEPA-Reasoner: Generative Latent Space Reasoner,,2026,ICLR 2026,main,Active,"foundation or frontier models, including LLMs",JEPA;Generative Models;Latent Space Reasoning;Self-Supervised Learning;Representation Learning,0,22.659,0.000,,https://openreview.net/forum?id=7ruA2rXG42,,offline_iclr,,"While Joint-Embedding Predictive Architecture (JEPA) has emerged as a powerful architecture for learning rich latent representations, it fundamentally lacks generative abilities. Meanwhile, latent space reasoning attempts for Transformer models like COCONUT do improve performance, but they ultimatel"
2,OjS3nkNATOw,Adapting Self-Supervised Vision Transformers by Probing Attention-Conditioned Masking Consistency,Viraj Uday Prabhu; Sriram Yenamandra; Aaditya Singh; Judy Hoffman,2022,NIPS 2022,main,Accept,,domain adaptation;self-supervised learning;vision transformer;object recognition,0,20.874,0.000,,https://nips.cc/virtual/2022/poster/55407,https://openreview.net/pdf?id=OjS3nkNATOw,offline_nips,Predictive consistency across unlabeled masked images is an effective reliability measure for adapting self-supervised ViTs,"Visual domain adaptation (DA) seeks to transfer trained models to unseen, unlabeled domains across distribution shift, but approaches typically focus on adapting convolutional neural network architectures initialized with supervised ImageNet representations. In this work, we shift focus to adapting "
3,UtFQNwWBaA,HiT-JEPA: A Hierarchical Self-supervised Trajectory Embedding Framework for Similarity Computation,,2026,ICLR 2026,main,Active,"applications to computer vision, audio, language, and other modalities",urban trajectory representation learning;trajectory similarity computation;hierarchical self-supervised learning;transformers;joint embedding predictive architecture,0,20.148,0.000,,https://openreview.net/forum?id=UtFQNwWBaA,,offline_iclr,,"The representation of urban trajectory data plays a critical role in effectively analyzing spatial movement patterns. Despite considerable progress, the challenge of designing trajectory representations that can capture diverse and complementary information remains an open research problem. Existing"
4,rwmUsy4ClE,Which transformers components are the most sensitive to distribution shifts?,,2026,ICLR 2026,main,Active,"transfer learning, meta learning, and lifelong learning",vision transformers;optimal transport;distribution shifts;layer normalization,0,19.445,0.000,,https://openreview.net/forum?id=rwmUsy4ClE,,offline_iclr,,"Transformers have become the default backbone of large foundation models, achieving state-of-the-art results in natural language processing, computer vision, and time series analysis. These general-purpose models are typically finetuned by practitioners on specific tasks and domains. While most meth"
5,MZDkttBUEd,Learning Population-Level Representations with Joint Embedding Predictive Architectures,,2026,ICLR 2026,main,Active,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",Representation learning;JEPA;single cell transcriptomics;patient representation,0,19.352,0.000,,https://openreview.net/forum?id=MZDkttBUEd,,offline_iclr,,"Multivariate population data is ubiquitous across scientific and real-world domains, arising in settings where the identity of a system is revealed through the composition of its constituent samples. For example, a patient’s clinical state can be inferred from the joint analysis of their blood cells"
6,LzBBxCg-xpa,NViT: Vision Transformer Compression and Parameter Redistribution,Huanrui Yang; Hongxu Yin; Pavlo Molchanov; Hai Li; Jan Kautz,2022,ICLR 2022,main,Withdraw,,Vision transformer;structual pruning;latency aware;novel architecture,0,18.548,0.000,,https://openreview.net/forum?id=LzBBxCg-xpa,,offline_iclr,,"Transformers yield state-of-the-art results across many tasks. However, they still impose huge computational costs during inference. We apply global, structural pruning with latency-aware regularization on all parameters of the Vision Transformer (ViT) model for latency reduction. Furthermore, we an"
7,fmnudIQxMp,DT-BEHRT: Disease Trajectory-aware Transformer for Interpretable Patient Representation Learning,,2026,ICLR 2026,main,Active,"other topics in machine learning (i.e., none of the above)",Electronic Health Records (EHR);Predictive Modeling;Clinical Interpretability,0,18.435,0.000,,https://openreview.net/forum?id=fmnudIQxMp,,offline_iclr,,"The growing adoption of electronic health record (EHR) systems has provided unprecedented opportunities for predictive modeling to guide clinical decision making. Structured EHRs contain longitudinal observations of patients across hospital visits, where each visit is represented by a set of medical"
8,bxbs91b5o2,MCM: Multi-layer Concept Map for Efficient Concept Learning from Masked Images,Yuwei Sun; Lu Mi; Ippei Fujisawa; Ruiqiao Mei; Jimin Chen,2026,ICLR 2026,main,Withdraw,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",masking strategies;concept learning;disentanglement;Transformers;generative model,0,18.347,0.000,,https://openreview.net/forum?id=bxbs91b5o2,,offline_iclr,,"Masking strategies commonly employed in natural language processing are still underexplored in vision tasks such as concept learning, where conventional methods typically rely on full images. However, using masked images diversifies perceptual inputs, potentially offering significant advantages in c"
9,Ty7xx0pn0a,DEQ-MPC : Deep Equilibrium Model Predictive Control,Swaminathan Gurumurthy; Khai Nguyen; Arun L Bishop; Zachary Manchester; J Zico Kolter,2025,ICLR 2025,main,Reject,optimization,MPC;Model Predictive Control;Optimization;Differentiable Optimization;Control,0,18.346,0.000,,https://openreview.net/forum?id=Ty7xx0pn0a,,offline_iclr,,"Incorporating task-specific priors within a policy or network architecture is crucial for enhancing safety and improving representation and generalization in robotic control problems. Differentiable Model Predictive Control (MPC) layers have proven effective for embedding these priors, such as const"
10,b1Hivmb86F,MetaTST: Essential Transformer Components for Time Series Analysis,Baofeng Zhang; Shenda Hong; Chenxi Sun; Hongyan Li,2024,ICLR 2024,main,Withdraw,"representation learning for computer vision, audio, language, and other modalities",Time Series;Transformer,0,18.292,0.000,,https://openreview.net/forum?id=b1Hivmb86F,,offline_iclr,,"This paper presents MetaTST, a versatile time series Transformer architecture that combines standard Transformer components with time series-specific features, omitting the traditional token mixer in favor of non-parametric pooling operators. The study's two primary contributions include defining th"
11,TqM0hifngW,Learning Video-Conditioned Policy on Unlabelled Data with Joint Embedding Predictive Transformer,Hao Luo; Zongqing Lu,2025,ICLR 2025,main,Poster,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",Learning from Videos;Video-Conditioned Policy,0,18.232,0.000,,https://iclr.cc/virtual/2025/poster/29514,https://openreview.net/pdf?id=TqM0hifngW,offline_iclr,,"The video-conditioned policy takes prompt videos of the desired tasks as a condition and is regarded for its prospective generalizability. Despite its promise, training a video-conditioned policy is non-trivial due to the need for abundant demonstrations. In some tasks, the expert rollouts are merel"
