Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,3ypWPhMGhV,Cohesive Conversations: Enhancing Authenticity in Multi-Agent Simulated Dialogues,KuanChao Chu; Yi-Pei Chen; Hideki Nakayama,2024,COLM 2024,main,Poster,,multi-agent dialogues;multi-agent communication;multi-session dialogues;machine-generated dialogues;inconsistencies and repetition in dialogues;discourse-level error detection;longitudinal dialogue analysis;generative agents;llm agents,0,0.929,0.554,,https://openreview.net/forum?id=3ypWPhMGhV,,offline_colm,,"This paper investigates the quality of multi-agent dialogues in simulations powered by Large Language Models (LLMs). Analyzing dialogues and memory over multiple sessions revealed significant issues such as repetition, inconsistency, and hallucination, exacerbated by the propagation of erroneous inf"
2,paper998,NegoLog: An Integrated Python-based Automated Negotiation Framework with Enhanced Assessment Components,Anıl Doğru; Mehmet Onur Keskin; Catholijn M. Jonker; Tim Baarslag; Reyhan Aydoğan,2024,IJCAI 2024,Demo Track,Poster,,Agent-based and Multi-agent Systems: MAS: Agreement technologies: Negotiation and contract-based systems; Agent-based and Multi-agent Systems: MAS: Agent-based simulation and emergence,0,0.975,0.549,,https://www.ijcai.org/proceedings/2024/998,https://www.ijcai.org/proceedings/2024/0998.pdf,offline_ijcai,,"The complexity of automated negotiation research calls for dedicated, user-friendly research frameworks that facilitate advanced analytics, comprehensive loggers, visualization tools, and auto-generated domains and preference profiles. This paper introduces NegoLog, a platform that provides advanced"
3,paper1012,"NEGOTIATOR: A Comprehensive Framework for Human-Agent Negotiation Integrating Preferences, Interaction, and Emotion",Mehmet Onur Keskin; Berk Buzcu; Berkecan Koçyiğit; Umut Çakan; Anıl Doğru,2024,IJCAI 2024,Demo Track,Poster,,Agent-based and Multi-agent Systems: MAS: Agreement technologies: Negotiation and contract-based systems; Agent-based and Multi-agent Systems: MAS: Human-agent interaction,0,0.890,0.539,,https://www.ijcai.org/proceedings/2024/1012,https://www.ijcai.org/proceedings/2024/1012.pdf,offline_ijcai,,"The paper introduces a comprehensive human-agent negotiation framework designed to facilitate the development and evaluation of research studies on human-agent negotiation without building each component from scratch. Leveraging the interoperability and reusability of its components, this framework "
4,cddbeL1HWaD,Cheap Talk Discovery and Utilization in Multi-Agent Reinforcement Learning,Yat Long Lo; Christian Schroeder de Witt; Samuel Sokota; Jakob Nicolaus Foerster; Shimon Whiteson,2023,ICLR 2023,main,Poster,,Reinforcement Learning;Multi-Agent Reinforcement Learning,0,1.000,0.520,,https://iclr.cc/virtual/2023/poster/11921,https://openreview.net/pdf?id=cddbeL1HWaD,offline_iclr,A novel problem formulation and methodology in MARL on learning where to communicate and where best to communicate.,"By enabling agents to communicate, recent cooperative multi-agent reinforcement learning (MARL) methods have demonstrated better task performance and more coordinated behavior. Most existing approaches facilitate inter-agent communication by allowing agents to send messages to each other through fre"
5,xMgO04HDOS,Hierarchical Multi-Agent Skill Discovery,Mingyu Yang; Yaodong Yang; Zhenbo Lu; Wengang Zhou; Houqiang Li,2023,NIPS 2023,main,Poster,,Multi-Agent Reinforcement Learning;Hierarchical Skill Discovery;Probabilistic Graphical Model,0,0.900,0.518,,https://nips.cc/virtual/2023/poster/70014,https://openreview.net/pdf?id=xMgO04HDOS,offline_nips,,"Skill discovery has shown significant progress in unsupervised reinforcement learning. This approach enables the discovery of a wide range of skills without any extrinsic reward, which can be effectively combined to tackle complex tasks. However, such unsupervised skill learning has not been well ap"
