Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,GhVS8_yPeEa,Effect of scale on catastrophic forgetting in neural networks,Vinay Venkatesh Ramasesh; Aitor Lewkowycz; Ethan Dyer,2022,ICLR 2022,main,Poster,,Catastrophic forgetting;continual learning;scaling;language modeling;image classification,0,23.675,0.000,,https://iclr.cc/virtual/2022/poster/6452,https://openreview.net/pdf?id=GhVS8_yPeEa,offline_iclr,,"Catastrophic forgetting presents a challenge in developing deep learning models capable of continual learning, i.e. learning tasks sequentially. Recently, both computer vision and natural-language processing have witnessed great progress through the use of large-scale pretrained models. In this work"
2,ZyMXxpBfct,Forward Explanation : Why Catastrophic Forgetting Occurs,Weimin Yin; Chunzhao Xie; Bin Chen; Zhenhao Tan,2024,ICLR 2024,main,Reject,"transfer learning, meta learning, and lifelong learning",catastrophic forgetting;interpretability;transfer learning;lifelong learning,0,23.410,0.000,,https://openreview.net/forum?id=ZyMXxpBfct,,offline_iclr,,"The training framework relying on backpropagation and gradient descent has resulted in the creation of opaque models, leading to many problems that we cannot explain. One such problem that has remained inexplicable since the advent of neural networks is catastrophic forgetting. Recently, We have mad"
3,WkqZ6Qmmq2,Towards Understanding Catastrophic Forgetting in Two-layer Convolutional Neural Networks,Boqi Li; Youjun Wang; Weiwei Liu,2025,ICML 2025,main,Poster,theory->learning_theory,Representation Learning,0,22.804,0.000,,https://icml.cc/virtual/2025/poster/44997,https://openreview.net/pdf?id=WkqZ6Qmmq2,offline_icml,,Continual learning (CL) focuses on the ability of models to learn sequentially from a stream of tasks. A major challenge in CL is catastrophic forgetting (CF). CF is a phenomenon where the model experiences significant performance degradation on previously learned tasks after training on new tasks. 
4,3842,Learn to Grow: A Continual Structure Learning Framework for Overcoming Catastrophic Forgetting,Xilai Li; Yingbo Zhou; Tianfu Wu; Richard Socher; Caiming Xiong,2019,ICML 2019,main,Oral,,,0,22.647,0.000,,https://icml.cc/virtual/2019/poster/3842,http://proceedings.mlr.press/v97/li19m/li19m.pdf,offline_icml,,"Addressing catastrophic forgetting is one of the key challenges in continual learning where machine learning systems are trained with sequential or streaming tasks. Despite recent remarkable progress in state-of-the-art deep learning, deep neural networks (DNNs) are still plagued with the catastroph"
5,BJlLQlrFwS,Minimizing Change in Classifier Likelihood to Mitigate Catastrophic Forgetting,Ashish Gaurav; Sachin Vernekar; Sean Sedwards; Jaeyoung Lee; Vahdat Abdelzad,2020,ICLR 2020,main,Withdraw,,catastrophic forgetting;continual learning;classification;regularization,0,22.393,0.000,,https://openreview.net/forum?id=BJlLQlrFwS,,offline_iclr,Another perspective on catastrophic forgetting,"Continual learning is a longstanding goal of artificial intelligence, but is often counfounded by catastrophic forgetting that prevents neural networks from learning tasks sequentially. Previous methods in continual learning have demonstrated how to mitigate catastrophic forgetting, and learn new ta"
6,8817,Addressing Catastrophic Forgetting in Few-Shot Problems,Pauching Yap; Hippolyt Ritter; David Barber,2021,ICML 2021,main,Spotlight,,,0,22.362,0.000,,https://icml.cc/virtual/2021/poster/8817,http://proceedings.mlr.press/v139/yap21a/yap21a.pdf,offline_icml,,"Neural networks are known to suffer from catastrophic forgetting when trained on sequential datasets. While there have been numerous attempts to solve this problem in large-scale supervised classification, little has been done to overcome catastrophic forgetting in few-shot classification problems. "
7,oXSw7laxwUpln,An Empirical Investigation of Catastrophic Forgeting in Gradient-Based Neural Networks,Yoshua Bengio; Mehdi Mirza; Ian Goodfellow; Aaron Courville; Xia Da,2014,ICLR 2014,main,Poster,,,0,22.350,0.000,,https://openreview.net/forum?id=oXSw7laxwUpln,,offline_iclr,,"Catastrophic forgetting is a problem faced by many machine learning models and algorithms. When trained on one task, then trained on a second task, many machine learning models 'forget'' how to perform the first task. This is widely believed to be a serious problem for neural networks. Here, we inve"
8,r1gzdhEKvH,Neural Linear Bandits: Overcoming Catastrophic Forgetting through Likelihood Matching,Tom Zahavy; Shie Mannor,2020,ICLR 2020,main,Reject,,,0,22.173,0.000,,https://openreview.net/forum?id=r1gzdhEKvH,,offline_iclr,Neural-linear bandits combine linear contextual bandits with deep neural networks to solve problems where both exploration and representation learning play an important role.,"We study neural-linear bandits for solving problems where both exploration and representation learning play an important role. Neural-linear bandits leverage the representation power of deep neural networks and combine it with efficient exploration mechanisms, designed for linear contextual bandits,"
9,BkxSHsC5FQ,SupportNet: solving catastrophic forgetting in class incremental learning with support data,Yu Li; Zhongxiao Li; Lizhong Ding; Yijie Pan; Chao Huang,2019,ICLR 2019,main,Reject,,,0,21.479,0.000,,https://openreview.net/forum?id=BkxSHsC5FQ,,offline_iclr,,"A plain well-trained deep learning model often does not have the ability to learn new knowledge without forgetting the previously learned knowledge, which is known as catastrophic forgetting. Here we propose a novel method, SupportNet, to efficiently and effectively solve the catastrophic forgetting"
10,9242,Overcoming Catastrophic Forgetting by Incremental Moment Matching,Sang-Woo Lee; Jin-Hwa Kim; Jaehyun Jun; Jung-Woo Ha; Byoung-Tak Zhang,2017,NIPS 2017,main,Spotlight,,,0,20.805,0.000,,https://nips.cc/virtual/2017/poster/9242,https://papers.nips.cc/paper_files/paper/2017/file/f708f064faaf32a43e4d3c784e6af9ea-Paper.pdf,offline_nips,,"Catastrophic forgetting is a problem of neural networks that loses the information of the first task after training the second task. Here, we propose a method, i.e. incremental moment matching (IMM), to resolve this problem. IMM incrementally matches the moment of the posterior distribution of the n"
