Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,Agyicd577r,BatchPrompt: Accomplish more with less,Jianzhe Lin; Maurice Diesendruck; Liang Du; Robin Abraham,2024,ICLR 2024,main,Poster,"general machine learning (i.e., none of the above)",large language models;token-resource utilization;prompt,0,0.807,0.431,,https://iclr.cc/virtual/2024/poster/19241,https://openreview.net/pdf?id=Agyicd577r,offline_iclr,,"The ever-increasing token limits of large language models (LLMs) have enabled long context as input. Many LLMs are trained and fine-tuned to perform zero/few-shot inference using instruction-based prompts. Prompts typically include a detailed task instruction, several examples, and a single data poi"
2,vdLFYqupHA,Enhancing Uncertainty-Based Hallucination Detection with Stronger Focus,Tianhang Zhang; Lin Qiu; Qipeng Guo; Cheng Deng; Yue Zhang,2023,EMNLP 2023,main,Long Main,,hallucination detection;large language model;text generation,0,0.857,0.425,,https://openreview.net/forum?id=vdLFYqupHA,,offline_emnlp,,"Large Language Models (LLMs) have gained significant popularity for their impressive performance across diverse fields. However, LLMs are prone to hallucinate untruthful or nonsensical outputs that fail to meet user expectations in many real-world applications. Existing works for detecting hallucina"
3,468,PYRA: Parallel Yielding Re-Activation for Training-Inference Efficient Task Adaptation,Yizhe Xiong; Hui Chen*; Tianxiang Hao; Zijia Lin; Jungong Han,2024,ECCV 2024,main,Poster,,,0,0.809,0.454,,https://eccv2024.ecva.net//virtual/2024/poster/468,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01465.pdf,offline_eccv,,"""Recently, the scale of transformers has grown rapidly, which introduces considerable challenges in terms of training overhead and inference efficiency in the scope of task adaptation. Existing works, namely Parameter-Efficient Fine-Tuning (PEFT) and model compression, have separately investigated t"
4,tS3gexmfeT,Fusion Token: Enhancing Compression and Efficiency in Language Model Tokenization,Robert Kwiatkowski; Zijian Wang; Robert Giaquinto; Varun Kumar; Xiaofei Ma,2024,ICLR 2024,main,Reject,generative models,tokenizer;large language models;compression,0,0.959,0.501,,https://openreview.net/forum?id=tS3gexmfeT,,offline_iclr,,"In the realm of language models, data encoding is pivotal, influencing efficiency and effectiveness of model training. Byte Pair Encoding (BPE) is a well-established subword tokenization technique that balances computational efficiency and linguistic expressiveness by merging frequent byte or charac"
5,,DiffRate : Differentiable Compression Rate for Efficient Vision Transformers,Mengzhao Chen; Wenqi Shao; Peng Xu; Mingbao Lin; Kaipeng Zhang,2023,ICCV 2023,main,Poster,,,0,0.810,0.422,,,https://openaccess.thecvf.com/content/ICCV2023/papers/Chen_DiffRate__Differentiable_Compression_Rate_for_Efficient_Vision_Transformers_ICCV_2023_paper.pdf,offline_iccv,,"Token compression aims to speed up large-scale vision transformers (e.g. ViTs) by pruning (dropping) or merging tokens. It is an important but challenging task. Although recent advanced approaches achieved great success, they need to carefully handcraft a compression rate (i.e. number of tokens to r"
6,2024.naacl-long.377,Divergent Token Metrics: Measuring degradation to prune away LLM components – and optimize quantization,Björn Deiseroth; Max Meuer; Nikolas Gritsch; Constantin Eichenberg; Patrick Schramowski,2024,NAACL 2024,main,Long,,,0,0.864,0.455,,https://aclanthology.org/2024.naacl-long.377/,https://aclanthology.org/2024.naacl-long.377.pdf,offline_naacl,,"Large Language Models (LLMs) have reshaped natural language processing with their impressive capabilities. However, their ever-increasing size has raised concerns about their effective deployment and the need for LLM compression. This study introduces the Divergent Token Metrics (DTMs), a novel appr"
7,2024.acl-long.614,An Expert is Worth One Token: Synergizing Multiple Expert LLMs as Generalist via Expert Token Routing,Ziwei Chai; Guoyin Wang; Jing Su; Tianjie Zhang; Xuanwen Huang,2024,ACL 2024,main,Long,,,0,0.835,0.443,,https://aclanthology.org/2024.acl-long.614/,https://aclanthology.org/2024.acl-long.614.pdf,offline_acl,,"We present Expert-Token-Routing, a unified generalist framework that facilitates seamless integration of multiple expert LLMs. Our framework represents expert LLMs as special expert tokens within the vocabulary of a meta LLM. The meta LLM can route to an expert LLM like generating new tokens. Expert"
8,2024.emnlp-main.272,A Peek into Token Bias: Large Language Models Are Not Yet Genuine Reasoners,Bowen Jiang; Yangxinyu Xie; Zhuoqun Hao; Xiaomeng Wang; Tanwi Mallick,2024,EMNLP 2024,main,Main,,,0,0.831,0.441,,https://aclanthology.org/2024.emnlp-main.272/,https://aclanthology.org/2024.emnlp-main.272.pdf,offline_emnlp,,"This study introduces a hypothesis-testing framework to assess whether large language models (LLMs) possess genuine reasoning abilities or primarily depend on token bias. We go beyond evaluating LLMs on accuracy; rather, we aim to investigate their token bias in solving logical reasoning tasks. Spec"
9,jTdqzBGMsq,Aligner: One Global Token is Worth Millions of Parameters When Aligning LLMs,Zhou Ziheng; Ying Nian Wu; Song-Chun Zhu; Demetri Terzopoulos,2024,ICLR 2024,main,Reject,"transfer learning, meta learning, and lifelong learning",LLM;Parameter-Efficient-Finetuning;Alignment;Human Preference;Value,0,0.887,0.457,,https://openreview.net/forum?id=jTdqzBGMsq,,offline_iclr,,"We introduce Aligner, a novel Parameter-Efficient Fine-Tuning (PEFT) method for aligning multi-billion-sized Large Language Models (LLMs). Aligner employs a unique design that constructs a globally shared set of tunable tokens that will change the attention of every layer. Remarkably with this metho"
10,1918,Token Compensator: Altering Inference Cost of Vision Transformer without Re-Tuning,Shibo Jie; Yehui Tang; Jianyuan Guo; Zhi-Hong Deng*; Kai Han*,2024,ECCV 2024,main,Poster,,,0,0.864,0.458,,https://eccv2024.ecva.net//virtual/2024/poster/1918,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02429.pdf,offline_eccv,,"""Token compression expedites the training and inference of Vision Transformers (ViTs) by reducing the number of the redundant tokens, , pruning inattentive tokens or merging similar tokens. However, when applied to downstream tasks, these approaches suffer from significant performance drop when the "
